patient_id,first_name,last_name,date_of_birth,age,gender,ssn,phone_number,email,address,city,state,zip_code,admission_date,discharge_date,length_of_stay_days,admission_type,department,attending_physician,primary_diagnosis,secondary_diagnosis,medication_1,medication_2,height_cm,weight_kg,bmi,blood_pressure,heart_rate_bpm,temperature_celsius,oxygen_saturation_pct,blood_glucose_mgdl,creatinine_mgdl,hba1c_pct,insurance_provider,insurance_claim_amount_usd,icu_days,readmission_30day_flag,smoker,alcohol_use,discharge_disposition
12271,Robert,Nelson,09/29/1971,51,F,779-58-6118,811-335-1163,robert.nelson64@gmail.com,3633 Hill Blvd,Louisville,IN,35121,2023-05-02,2023-05-05,3,Transfer,Oncology,Dr. Rodriguez,COPD,Alzheimer's Disease,Albuterol,Omeprazole,159.0,104.4,41.3,99/76,61,36.1,98,109,6.98,12.7,BlueCross BlueShield,35659.27,2,0,Y,N/A,Discharged to SNF
38600,matthew,Wilson,1948/01/28,71,M,607-58-7500,651-461-2520,matthew.wilson29@hotmail.com,9572 Pine St,Columbus,FL,76900,2019-07-26,2019-08-19,24,Urgent,Pediatrics,Dr. Hall,Atrial Fibrillation,,Omeprazole,,192.7,75.3,20.3,151/99,109,37.6,93,,2.6,N/A,Kaiser Permanente,17366.35,3,0,Unknown,Occasional,Rehab Facility
73081,PAUL,Wilson,12/22/1942,75,F,381-14-3060,942-915-5887,paul.wilson23yahoo.com,9191 Elm Ln,Boston,MN,15712,2018-05-29,2018-06-09,11,Transfer,Emergency,Dr. Torres,Anxiety Disorder,,Losartan,Amlodipine,N/A,87.3,,N/A,,37.1,93,127,2.07,,Kaiser Permanente,28968.15,1,0,Former,Moderate,Deceased
91569,Paul,Davis,1998-09-13,24,Female,658-42-6735,242-409-6939,paul.davis42@aol.com,7560 Cedar St,Tucson,WA,88491,2022-09-10,2022-09-21,11,Routine,ICU,Dr. Rodriguez,Atrial Fibrillation,Heart Failure,Amlodipine,,,70.0,18.9,160/91,98,,95,77,1.8,7.4,Humana,17220.31,0,0,,None,AMA
58794,Richard,Baker,1942-07-01,80,M,476-78-3325,544-535-5274,richard.baker66@yahoo.com,6156 Oak Ave,Denver,AZ,,2023-05-19,2023-05-29,10,Emergency,Psychiatry,Dr. Brown,Atrial Fibrillation,Migraine,Levothyroxine,Aspirin,159.5,104.0,40.9,169/77,106,38.0,98,71,3.86,7.1,,882.95,4,0,1,Occasional,Rehab Facility
20413,Richard,Flores,1972-03-03,52,M,491-11-5814,,richard.flores37@hotmail.com,306 Washington Blvd,Tucson,MA,70332,2024-10-25,2024-11-21,27,Urgent,Pediatrics,Dr. Rodriguez,Pneumonia,,Albuterol,,157.3,,33.5,109/110,115,37.4,94,N/A,-999,10.8,Centene,72042.14,4,0,yes,Moderate,Rehab Facility
75836,Amanda,Smith,1963-01-02,59,,720-92-7754,501-529-5663,amanda.smith67yahoo.com,9273 Elm Ln,Phoenix,TN,70372,2022-01-14,2022-01-28,14,Routine,Psychiatry,Dr. Miller,Asthma,Chronic Kidney Disease,Amoxicillin,Gabapentin,179.2,116.3,36.2,154-84,73,39.3,92,-999,1.35,9.7,Medicaid,25638.42,0,0,No,,Discharged to SNF
32362,Donna,Garcia,1985-06-27,32,M,533-39-7414,5503279252,donna.garcia28@outlook.com,692 Maple Ave,Indianapolis,MI,13093,2018-04-30,2018-05-09,9,Emergency,Emergency,Dr. Allen,Anemia,Appendicitis,Metoprolol,,189.0,96.7,27.1,110/66,-999,,98,227,6.58 ,12.4,United Health,9876.42,3,1,No,Occasional,Discharged to SNF
18309,Daniel,Hernandez,1986-01-03,37,M,429-47-9224,N/A,daniel.hernandez74@gmail.com,9228 Washington Dr,Seattle,WI,34355,2023-10-21,2023-11-01,11,Emergency,Neurology,Dr. Lewis,Hyperlipidemia,,Furosemide,Albuterol,177.5,86.0,6.1,,95,37.3,93,215,1.52,11.6,Medicaid,63568.53,3,0,No,,Home
47049,Emily,Ramirez,1959-01-27,63,M,439-79-6337,000-000-0000,emily.ramirez66outlook.com,7310 Maple Dr,Phoenix,AL,61153,2022-08-23,2022-09-05,13,Transfer,Surgery,Dr. Lewis,Obesity,Type 2 Diabetes,Metformin,,,83.7,26.4,148/81,83,,91,104,4.49,9.0,BlueCross BlueShield,64935.87,2,0,Yes,Occasional,Discharged to SNF
39982,Thomas,GREEN,1969-02-21,52,M,708544122,3132768104,thomas.green82@aol.com,2022 Elm Way,Boston,CO,52373,2021-09-07,2021-09-28,21,Routine,Orthopedics,Dr. Young,Heart Failure,,Losartan,,192.6,92.6,25.0,113-63,120,36.9,88,333,7.81,12.0,Centene,36211.65,0,1,N,Heavy,Home
PT-15335,Richard,,1958/02/18,65,M,180472703,341-624-9997,richard.lee73@yahoo.com,3591 Elm Rd,Denver,VA,60419,2023-10-16,2023-11-04,19,Transfer,Emergency,Dr. Carter,COPD,Pneumonia,Losartan,Amoxicillin,158.6,N/A,22.8,103/82,95,37.2,99,111,1.0,12.4,Anthem,-463.04,3,1,N,,Transferred
10648,,Campbell,1980-10-12,42,M,253-81-7912,213-276-2249,carol.campbell65@yahoo.com,1104 Main Ln,Baltimore,AZ,68271,2023-08-20,2023-08-29,9,Routine,Surgery,Dr. Adams,Asthma,Pneumonia,Amoxicillin,Albuterol,N/A,108.8,43.8,150/67,89,,98,,5.4,10.1,BlueCross BlueShield,10009.51,3,1,Unknown,Moderate,Home
27282,Jennifer,Martin,1951-11-29,66,F,555-31-3623,383-719-7040,jennifer.martin42outlook.com,3112 Oak Way,Boston,AL,859XX,2018-10-18,2018-11-01,14,Routine,Oncology,Dr. Robinson,Parkinson's Disease,,Albuterol,,189.5 cm,45.9,6.6,155/94,110,37.2,100,124,2.81,8.1,Aetna,61528.71,4,1,N,N/A,Discharged to SNF
55475,Margaret,Walker,1943-07-12,74 yrs,M,881-97-1526,531-882-6955,margaret.walker41@aol.com,7589 Main Blvd,Boston,CO,96282-0000,2018-03-23,2018-04-08,16,Urgent,Psychiatry,Dr. Sanchez,Heart Failure,Epilepsy,Insulin Glargine,Warfarin,170.6,97.9,N/A,156/94,63,38.0,89,94,3.79,11.7,Medicare,60939.83,4,0,N,None,Transferred
60603,PATRICIA,Adams,1960-07-13,60,F,994-40-3384,2728382263,patricia.adams86@yahoo.com,4554 Pine Ave,New York,AL,,2020-12-21,2020-12-27,6,Emergency,Pediatrics,Dr. Clark,Chronic Kidney Disease,Anxiety Disorder,Losartan,,174.4,107.8,35.4,140/60,101,N/A,,,7.79,9.5,Kaiser Permanente,35677.28,5,1,Former,Moderate,Transferred
67760,BETTY,Johnson,1943/07/05,79,F,619-74-1191,000-000-0000,betty.johnson20gmail.com,293 Lake Rd,Dallas,NJ,72570,2022-10-10,2022-11-05,26,Transfer,Surgery,Dr. Hall,Anemia,Heart Failure,Omeprazole,,184.1,,13.9,131/86,50,38.9,-999,,5.2,4.5,,79144.92,4,0,N,None,Transferred
22155,Brian,Rivera,1999/09/28,24,F,821624420,4597672475,brian.rivera30@gmail.com,3962 Washington Ave,Boston,MI,14653,2024-07-24,2024-08-07,14,Urgent,Neurology,Dr. Wright,Osteoarthritis,Rheumatoid Arthritis,Prednisone,,151.2,,22.2,159/101,,37.0,90,236,-999,10.3,Centene,73447.02,2,0,1,N/A,Deceased
35293,Dorothy,Jones,1966-10-26,55,F,946-59-2597,738-817-2303,dorothy.jones17@hotmail.com,2621 Oak Ave,Baltimore,NJ,18306,2021-12-31,2022-01-01,1,Routine,Orthopedics,Dr. Adams,Asthma,Appendicitis,Amoxicillin,,189.4,126.7,35.3,128/108,,36.7,89,-999,1.75,9.9,Medicare,17976.26,0,1,Former,,Home
45714,Jessica,johnson,1992-06-05,28,F,,351-559-6165,jessica.johnson68outlook.com,3110 Cedar St,San Diego,GA,,2021-05-09,2021-06-01,23,Routine,Psychiatry,Dr. Brown,Osteoarthritis,Appendicitis,Albuterol,,N/A,105.7,38.3,137/80,82,,93,106,2.44,12.0,Medicare,12302.9,0,0,0,Occasional,AMA
18286,Margaret,Johnson,1996-07-17,189,M,759-76-7908,000-000-0000,margaret.johnson48@aol.com,8893 Lake Way,Fort Worth,CA,83538,2024-10-23,2024-11-10,18,Urgent,Pediatrics,Dr. Moore,Anemia,UTI,Warfarin,Insulin Glargine,187.0,88.4,25.3,142/102,114,38.2,92,190,-999,6.9,UNKNOWN,48569.31,3,1,Former,Occasional,AMA
93947,Dorothy,Roberts,1967-01-07,56,M,954-44-9827,458-548-5541,dorothy.roberts42@yahoo.com,3085 Maple Dr,Nashville,MA,65231,2023-03-15,2023-03-28,13,Transfer,ICU,Dr. Garcia,Atrial Fibrillation,,Furosemide,Lisinopril,-999,102.2,40.6,132-99,115,38.7,99 %,124,2.55,11.0,Aetna,78362.09,4,0,no,Moderate,AMA
27919,Nancy,Johnson,1955/07/30,64,F,***-**-7597,735-333-8082,nancy.johnson84@yahoo.com,195 Main Ln,Portland,WI,66836,2019-12-30,2020-01-28,29,Routine,Orthopedics,Dr. Gonzalez,UTI,Hyperlipidemia,Lisinopril,,169.6,113.2,39.4,155/78,100,N/A,89,323,2.63,8.0,BlueCross BlueShield,39805.6,2,1,no,None,Transferred
65360,Timothy,Martinez,1971-12-15,48,F,***-**-6512,680-685-9426,timothy.martinez89@aol.com,525 Elm Way,Philadelphia,AZ,46873,2020-08-18,2020-09-11,24,Elective,Pediatrics,Dr. Williams,Depression,,Atorvastatin,,-999,,14.0,156/80,69,N/A,91,N/A,0.84,10.3 %,Anthem,15116.93,3,0,No,,Rehab Facility
28376,Mark,Campbell,1993-06-26,27,M,808674031,659-470-8459,mark.campbell77@yahoo.com,9832 Lake St,Portland,CT,26243,2020-12-13,2020-12-27,14,Urgent,Pediatrics,Dr. Carter,Anemia,,Albuterol,,181.2,89.9,27.4,115-80,110,39.4,92,240,3.96,6.8,Aetna,58272.54,3,1,Former,Occasional,Transferred
26724,Charles,Williams,1970-06-09,50,M,833-63-7396,903-652-4352,CHARLES.WILLIAMS75@AOL.COM,8807 Cedar Dr,Tucson,TN,34548,2020-12-01,2020-12-25,24,Transfer,Oncology,Dr. Johnson,Appendicitis,Parkinson's Disease,Aspirin,Amoxicillin,153.1,-999,,177/98,N/A,37.8,99,72,1.02,9.1,Medicare,62690.41,0,1,1,N/A,Rehab Facility
47474,Melissa,Perez,1957/05/04,62,M,107-13-3090,745-783-3444,melissa.perez29@hotmail.com,1542 Pine Way,Indianapolis,MN,38951,2019-12-31,2020-01-05,5,Elective,Pediatrics,Dr. Hill,COPD,Depression,Losartan,Clopidogrel,179.2,84.6,26.3,156/102,N/A,39.6,,-999,2.47,6.6,Cigna,77423.94,0,0,Former,,Rehab Facility
PT-81233,Barbara,Moore,1974/06/21,43,F,730-97-7700,000-000-0000,barbara.moore72@hotmail.com,7190 Hill Ave,New York,VA,52810,2018-01-23,2018-01-29,6,Urgent,Psychiatry,Dr. Davis,COPD,Parkinson's Disease,Metformin,,,99.5,38.7,100/75,74,N/A,88,100,3.41,6.8,United Health,56107.14,5,1,yes,None,Transferred
31635,Melissa,Hernandez,1942-04-15,77,M,240-22-5403,832-286-7431,melissa.hernandez12@gmail.com,9515 Elm Ave,Baltimore,WI,21061,2019-06-05,2019-06-13,8,Elective,Surgery,Dr. Garcia,Migraine,,Atorvastatin,,176.0,103.0,33.3,159/80,114,37.1,90,323,2.25,4.3,,54709.13,4,0,no,N/A,Rehab Facility
46222,Charles,Davis,1979-01-10,44,Male,126-88-9963,392-847-3890,charles.davis91@outlook.com,6031 Maple Rd,Memphis,AZ,34964,2023-01-01,2023-01-03,2,Routine,ICU,Dr. Hall,Epilepsy,Atrial Fibrillation,Amoxicillin,,193.3,,27.4,161/93,53,-999,94,144,5.36,4.3,BlueCross BlueShield,63306.86,1,0,1,,Transferred
69586,STEVEN,Walker,1975-07-13,48,F,194-64-7392,732-872-5189,steven.walker41@gmail.com,7075 Maple Ave,Louisville,NJ,23143,2024-03-27,2024-04-10,14,Transfer,Oncology,Dr. Rivera,Anxiety Disorder,Obesity,Clopidogrel,,-999,-999,40.5,176/68,68,37.4,88,207,0.6,7.6,BlueCross BlueShield,25040.3,0,0,1,,Deceased
12741,Linda,  Brown  ,1985-04-24,38,M,927-55-8161,565-951-6973,linda.brown11@aol.com,3993 Hill Way,San Jose,AL,71710,2023-09-20,2023-10-11,21,Urgent,Pediatrics,Dr. Hill,Osteoarthritis,Obesity,Sertraline,Sertraline,192.4,-999,23.7,95/101,83,38.1,91,202,2.42,7.1,United Health,-3177.05,5,1,No,Occasional,Transferred
88598,Carol,  Perez  ,1964-12-17,59,MALE,113-53-3634,5563043689,carol.perez14@gmail.com,4626 Washington Ave,Las Vegas,MD,76053,2024-11-24,2024-12-22,28,Elective,Cardiology,Dr. Baker,Hyperlipidemia,Asthma,Warfarin,Hydrochlorothiazide,185.6,70.9,20.6,173/103,86,37.7,96,156,4.3,12.3,Medicaid,19323.01,2,0,no,N/A,Home
29076,Timothy,WALKER,1995-03-24,27,F,492-55-6575,720-601-2876,timothy.walker58@gmail.com,9345 Washington Dr,Charlotte,NY,21040,2022-04-19,2022-05-15,26,Urgent,ICU,Dr. Hill,UTI,Hyperlipidemia,Amoxicillin,Metoprolol,,78.4,32.8,144/83,100,,,228,0.6,5.9,Medicaid,79016.48,2,1,Former,,Discharged to SNF
99583,Dorothy,hall,1970-01-13,48,M,491-48-9093,585-206-9569,dorothy.hall86@hotmail.com,5012 Washington Way,Columbus,CT,69219,2018-05-30,2018-06-06,7,Routine,Oncology,Dr. Young,Hypertension,,Hydrochlorothiazide,Losartan,,101.4,30.2,,119,38.6 C,98,271,1.32,11.6,Humana,11508.3,5,0,No,,Discharged to SNF
68495,Melissa,WALKER,1978-10-19,43,M,559-32-5369,905-468-2431,melissa.walker59outlook.com,3013 Washington St,Portland,MO,45505,2022-08-12,2022-08-24,12,Transfer,Orthopedics,Dr. King,Depression,Appendicitis,Atorvastatin,,151.3,58.3,25.5,174/107,75,39.7,99,200,,7.1,Medicare,43834.23,4,0,Unknown,None,Discharged to SNF
50315,Richard,Smith,1977-05-20,47 yrs,F,791-22-4296,203-606-4292,richard.smith42@hotmail.com,9395 Washington St,San Diego,VA,78966,2024-05-31,2024-06-03,3,Transfer,General Medicine,Dr. White,Appendicitis,Hypertension,Sertraline,Metformin,173.8,-999,20.9,93/76,87,36.4,94,108,3.47,9.7,Medicare,76109.08,0,0,0,N/A,Deceased
82524,JOSHUA,Lee,1958-02-22,N/A,M,,(285) 621-4201,joshua.lee57@aol.com,1463 Park Ave,Dallas,AZ,86727,2018-09-12,2018-09-16,4,Routine,Cardiology,Dr. Davis,Atrial Fibrillation,Atrial Fibrillation,Pantoprazole,Hydrochlorothiazide,-999,104.5,30.7,146/100,87,N/A,94,,3.76,4.4,Medicaid,48758.83,4,0,Y,N/A,Home
00019025,Deborah,RODRIGUEZ,1985-03-27,59,F,789-83-7318,N/A,DEBORAH.RODRIGUEZ60@HOTMAIL.COM,5291 Hill Way,El Paso,GA,445XX,2020-02-05,2020-02-22,17,Routine,Orthopedics,Dr. Harris,Hyperlipidemia,,Aspirin,Warfarin,166.7,71.3,25.7,119/67,56,38.6,99,98,4.08,4.1,KAISER PERMANENTE,74748.47,5,0,Yes,Heavy,Discharged to SNF
PT-45629,George,King,1953-01-29,70,M,419-41-7184,707-763-6671,george.king68@outlook.com,4332 Washington Dr,Louisville,OH,40632,2023-09-11,2023-10-05,24,Emergency,Surgery,Dr. Lewis,Coronary Artery Disease,Alzheimer's Disease,Hydrochlorothiazide,Amoxicillin,163.1,125.3,47.1,102/100,105,38.2,91,151,1.05,4.6,UNKNOWN,63016.33,1,0,1,Moderate,Discharged to SNF
16159,Kimberly,Adams,1971-04-02,49,F,325834757,875-920-6909,NA,6942 Main St,Memphis,LA,69170,2021-02-27,2021-03-21,22,Urgent,Surgery,Dr. Green,Parkinson's Disease,COPD,Aspirin,,176.6,64.8,20.8,,56,36.1,99,309,3.26,10.4,Centene,83339.22,4,0,,Moderate,Transferred
97196,William,NGUYEN,2001-06-21,20,,829-15-6678,733-692-7370,william.nguyen99@aol.com,4211 Washington St,Oklahoma City,KY,62402,2021-06-23,2021-07-02,9,Transfer,General Medicine,Dr. Carter,Pneumonia,Asthma,Hydrochlorothiazide,,,67.3,26.8,159/60,83,36.7,98,329,4.8,4.9,Humana,9264.12,3,0,no,N/A,Rehab Facility
64930,Michael,Davis,,77,M,***-**-7735,N/A,michael.davis62@outlook.com,8736 Hill Rd,Baltimore,KY,28497,2020-06-15,2020-07-15,30,Elective,Psychiatry,Dr. Allen,Type 2 Diabetes,Hyperlipidemia,Aspirin,,175.3,52.0,16.9,151-99,114,37.2,92,121,4.59,7.1,Medicaid,1451.51,2,1,Yes,Moderate,Rehab Facility
18472,Matthew,Gonzalez,,,M,167-82-3699,000-000-0000,matthew.gonzalez99@hotmail.com,7106 Main Rd,Philadelphia,OR,14805,2022-12-14,2022-12-29,15,Urgent,Pediatrics,Dr. Brown,Stroke,Hyperlipidemia,Levothyroxine,Pantoprazole,177.7,61.9,19.6,141/69,109,37.6,100,126,1.2,10.7,Medicare,24336.78,5,1,0,Moderate,Rehab Facility
87553,Elizabeth,Sanchez,1957-12-07,62,F,465-88-2788,785-330-2524,elizabeth.sanchez41@outlook.com,4214 Pine Rd,Charlotte,IN,97560,2020-04-10,2020-04-26,16,Routine,Cardiology,Dr. Davis,Stroke,COPD,Prednisone,Atorvastatin,173.4,96.1 kg,32.0,126/95,57,36.6,96,221,1.55,8.2,Kaiser Permanente,13022.87,1,0,,None,Home
44130,Richard,Lewis,03/06/1997,25,M,450-99-8423,768-461-4372,richard.lewis59@gmail.com,1176 Lake Blvd,El Paso,TN,23477,2022-09-19,2022-10-15,26,Transfer,Emergency,Dr. Scott,Epilepsy,Sepsis,Amlodipine,Aspirin,153.0,49.3,21.1,137/105,111 bpm,N/A,96,340,7.64,5.2,Anthem,47840.5,4,0,,None,Home
PT-84878,lisa,  Nguyen  ,10/27/1998,22,M,748-47-3840,(422) 682-9295,LISA.NGUYEN25@OUTLOOK.COM,3884 Oak Rd,Philadelphia,AZ,95046,2021-09-07,2021-10-06,29,Elective,Oncology,Dr. Sanchez,Obesity,Asthma,Omeprazole,,158.7,82.8,,143/64,88,36.8,89,N/A,1.56,11.7,Medicaid,76881.9,0,0,N,,Deceased
78251,Michelle,ramirez,1957-03-18,N/A,M,321-37-2973,703-352-4238,michelle.ramirez98@yahoo.com,3688 Hill Ave,San Antonio,IN,825XX,2021-12-01,2021-12-31,30,Urgent,Cardiology,Dr. Perez,Epilepsy,Anemia,Levothyroxine,,189.9,69.0,19.1,156/104,N/A,38.7,,336,N/A,5.0,Medicare,4686.89,1,1,no,Heavy,Transferred
84051,Deborah,LEE,2001-10-06,20,F,419-45-8803,,deborah.lee21@outlook.com,1198 Pine Rd,Tucson,NJ,87539,2022-04-17,2022-04-14,-3,Urgent,Surgery,Dr. White,Appendicitis,Hypothyroidism,Amoxicillin,,177.3,56.9,18.1,,76,37.6,99,246,2.01,5.3,,49492.38,0,0,yes,Moderate,Rehab Facility
39180,Andrew,Green,1975-09-05,43,M,379-87-1209,618-979-1994,andrew.green32@hotmail.com,2641 Park St,Louisville,CO,65027,2018-10-11,2018-10-12,1,Urgent,General Medicine,Dr. Martinez,Rheumatoid Arthritis,,Furosemide,,190.9,70.0,19.2,152/98,53,39.2,,237,6.38,7.0,Aetna,82745.97,0,0,0,None,Discharged to SNF
27092,Thomas,Miller,,36,F,802-34-1851,903-649-6586,thomas.miller89@hotmail.com,6666 Oak Dr,Denver,OR,,2018-01-07,2018-01-09,2,Emergency,Pediatrics,Dr. Sanchez,Anxiety Disorder,Obesity,Amlodipine,Losartan,156.2,91.9,37.7,152/106,62,40.0,96,305,6.67,9.7 %,Centene,17766.28,0,0,Former,None,AMA
88157,michael,green,1990-03-01,28,M,339-63-9703,309-330-4645,michael.green3@hotmail.com,5363 Maple Dr,Baltimore,IL,38860,2018-08-12,2018-08-20,8,Transfer,Cardiology,Dr. Jones,Type 2 Diabetes,,Atorvastatin,Amlodipine,N/A,,34.7,179/110,72,38.6,,246,,5.8,BlueCross BlueShield,41073.64,1,0,Unknown,Occasional,Rehab Facility
18760,Kenneth,Davis,1985-04-03,33,M,270-74-8464,996-983-6431,kenneth.davis8@aol.com,681 Cedar Ln,Indianapolis,WA,33816,2018-04-26,2018-05-13,17,Routine,Psychiatry,Dr. Garcia,Type 2 Diabetes,Hyperlipidemia,Pantoprazole,,,119.5,51.2,131/61,88,39.3,99,,0.95 ,4.7,Aetna,24519.1,4,1,Yes,Moderate,Home
64660,Elizabeth,Carter,1995-02-04,,Female,961-44-1574,845-846-7047,,1645 Lake Blvd,Houston,MO,76321,2024-12-04,2024-12-28,24,Elective,Neurology,Dr. Brown,Osteoarthritis,Asthma,Aspirin,Insulin Glargine,-999,101.1,27.3,133/60,58,,93,285,1.94,9.8,Medicare,36516.02,3,0,N,None,AMA
66213,CHRISTOPHER,Brown,1962-01-05,58,F,***-**-2569,799-913-9557,christopher.brown14yahoo.com,3822 Cedar Blvd,Tucson,CT,,2020-12-03,2020-12-26,23,Elective,General Medicine,Dr. Walker,Epilepsy,Appendicitis,Sertraline,Levothyroxine,N/A,67.0,22.2,120/108,85,38.4,94,274,1.81,10.9,Centene,63105.45,2,0,Unknown,Heavy,AMA
97285,Deborah,Lewis,1991-04-13,29,F,504-10-6476,N/A,deborah.lewis73@gmail.com,6057 Maple Way,Fort Worth,OR,33932,2020-09-16,2020-09-18,2,Urgent,Psychiatry,Dr. Johnson,Stroke,Parkinson's Disease,Amoxicillin,,164.4,,26.0,96/98,103,38.5,88,N/A,3.56,7.5,Humana,2659.47,1,1,Former,Moderate,Home
00079056,John,Hernandez,1987-05-23,34,M,***-**-1508,210-695-5204,john.hernandez72@aol.com,2441 Washington Ln,Seattle,CT,39045,2022-03-07,2022-03-31,24,Elective,General Medicine,Dr. Nelson,Heart Failure,Asthma,Omeprazole,,185.1,-999,,,112,37.4,94,253,0.89,11.4,Kaiser Permanente,68700.86,5,0,Unknown,Heavy,Home
86388,michael,davis,1999-02-09,21,M,889-62-7967,936-313-8929,michael.davis53@hotmail.com,8616 Lake Way,Houston,IN,76466,2020-05-12,2020-05-16,4,Emergency,Emergency,Dr. Wright,Hyperlipidemia,Rheumatoid Arthritis,Metformin,,194.8,92.4,24.3,155/72,79,37.8,97,100,4.93,5.8,United Health,80949.09,3,0,no,,AMA
21128,Jessica,LEE,1968-02-25,,F,436-47-4822,(655) 203-2729,jessica.lee16@yahoo.com,9587 Maple Ln,Oklahoma City,KY,615XX,2022-11-24,2022-12-07,13,Elective,Surgery,Dr. Young,Sepsis,Heart Failure,Omeprazole,,-999,115.4,32.7,158/87,-999,36.0,-999,174,N/A,,Aetna,81044.21,3,0,1,N/A,Transferred
63634,Charles,Lopez,,,M,665678087,855-508-2225,charles.lopez42hotmail.com,2232 Oak Rd,Milwaukee,OR,72153,2022-02-08,2022-02-26,18,Emergency,Surgery,Dr. Hernandez,Hyperlipidemia,Asthma,Amoxicillin,,,82.6,32.4,147/72,96,39.9,90,110,5.77,6.7,Anthem,78031.04,4,0,,Heavy,Discharged to SNF
72341,ANDREW,Perez,1966-01-02,N/A,F,597-21-7311,799-804-5696,andrew.perez35@hotmail.com,3083 Hill Dr,Denver,CO,34285,2021-09-20,2021-10-05,15,Urgent,Pediatrics,Dr. Walker,Atrial Fibrillation,COPD,Gabapentin,,184.2,82.0,24.2,110/89,55,39.7,90,348,1.2,8.5,United Health,49926.13,0,0,No,Occasional,Transferred
82218,Linda,Nguyen,1944-08-06,77,F,209-64-4518,752-471-9034,linda.nguyen31@aol.com,6494 Cedar Dr,Memphis,CA,19560,2022-01-25,2022-02-11,17,Routine,Pediatrics,Dr. Williams,Hypertension,Anemia,Metoprolol,,,115.2,,104/64,,38.9,94,301,N/A,N/A,Anthem,11291.95,2,0,Y,Moderate,Discharged to SNF
26144,William,nelson,1957-05-13,66,M,328-28-7335,(368) 749-5136,william.nelson28@yahoo.com,6299 Main Rd,San Francisco,MN,39318,2023-11-04,2023-11-20,16,Routine,Oncology,Dr. Hernandez,Appendicitis,Anxiety Disorder,Hydrochlorothiazide,,157.6,55.6,22.4,N/A,60,39.8,92,93,0.92,8.5,Humana,23605.55,1,1,N,Moderate,Discharged to SNF
99362,Steven,Hall,1959-08-24,58,M,***-**-7070,364-340-9400,steven.hall90@aol.com,3611 Hill Dr,Los Angeles,IL,39865,2018-04-14,2018-05-04,20,Routine,Emergency,Dr. Garcia,Parkinson's Disease,,Pantoprazole,,173.2,-999,17.4,180/69,68,39.2,90,293,7.86,7.2,United Health,52130.06,0,1,no,Moderate,Deceased
68640,JOSHUA,  Gonzalez  ,NULL,39,Male,***-**-8845,2955702422,joshua.gonzalez84@aol.com,3712 Cedar Blvd,Dallas,UT,39242,2024-01-27,2024-02-07,11,Emergency,Orthopedics,Dr. Campbell,Rheumatoid Arthritis,,Furosemide,,190.9,78.1,21.4,108/86,98,,95,250,6.79,4.3,Kaiser Permanente,64908.1,0,0,no,None,Rehab Facility
94231,Paul,Wright,1941-06-24,83,F,188-12-3108,,paul.wright75@yahoo.com,5241 Main Way,San Diego,OK,78946,2024-12-24,2025-01-07,14,Routine,Oncology,Dr. Brown,UTI,,Insulin Glargine,,191.5,108.7,29.6,147/80,62,38.5,100,N/A,,N/A,Medicaid,51758.03,1,1,No,Occasional,Discharged to SNF
48460,Richard,Flores,,44,F,113-77-9256,990-744-6014,richard.flores85@yahoo.com,4381 Hill Dr,San Diego,TX,83820,2021-09-26,2021-10-16,20,Emergency,Psychiatry,Dr. Rivera,Hyperlipidemia,,Metformin,Losartan,,95.6,26.0,N/A,-1,37.8,91,165,1.7,,Anthem,55032.73,4,1,Yes,Moderate,Discharged to SNF
93891,  Patricia  ,mitchell,1948-12-06,69,F,943-40-2680,000-000-0000,patricia.mitchell43@yahoo.com,4563 Maple Ave,Las Vegas,WI,20056,2018-01-24,2018-02-23,30,Urgent,General Medicine,Dr. Harris,Atrial Fibrillation,Alzheimer's Disease,Albuterol,,163.6,86.0,7.8,171/69,106,39.8,98,277,6.83,7.8,MEDICARE,66035.25,0,0,Former,Occasional,Home
19635,ASHLEY,,2003-10-29,18,F,729819933,304-206-3352,ashley.gonzalez73@hotmail.com,2073 Maple Rd,Seattle,MO,67888,2022-04-20,2022-04-28,8,Urgent,Oncology,Dr. Clark,Atrial Fibrillation,Hyperlipidemia,Levothyroxine,Omeprazole,187.8,100.9,28.6,159/76,101,36.5 C,88,122,6.67,11.1 %,UNITED HEALTH,55980.29,1,0,no,None,Discharged to SNF
50786,Mary,Thomas,1990-07-03,29,M,744-90-2683,656-634-7996,mary.thomas15@yahoo.com,6155 Lake Blvd,Louisville,TN,46743,2020-03-29,2020-04-21,23,Emergency,Surgery,Dr. Hernandez,Epilepsy,Rheumatoid Arthritis,Warfarin,,168.5,78.1,27.5,91/109,100 bpm,,95,219,6.07,7.1,United Health,78204.74,3,1,1,Heavy,Discharged to SNF
30870,Elizabeth,Carter,1961-01-15,62 yrs,,***-**-4160,244-248-3376,elizabeth.carter93gmail.com,3128 Cedar St,San Jose,NY,35207,2023-06-10,2023-06-15,5,Urgent,Psychiatry,Dr. Flores,Coronary Artery Disease,Hypertension,Metformin,Omeprazole,168.9,76.2,,130/70,113,39.9,100,313,1.51,11.2,Cigna,15751.43,0,0,Y,Moderate,Home
